suburb,postcode,state,state_name,lat,lng
Wuruma Dam,4627,QLD,Queensland,-25.14211,150.97278
Abercorn,4627,QLD,Queensland,-25.1381,151.14561
Cynthia,4627,QLD,Queensland,-25.20361,151.12113
Eidsvold West,4627,QLD,Queensland,-25.36266,150.71627
Cheltenham,4627,QLD,Queensland,-25.61591,150.79538
Eidsvold East,4627,QLD,Queensland,-25.32621,151.24746
Grosvenor,4627,QLD,Queensland,-25.43424,151.17239
Malmoe,4627,QLD,Queensland,-25.48295,151.18752
Wilson Valley,4625,QLD,Queensland,-25.55171,151.85289
Dirnbir,4625,QLD,Queensland,-25.6021,151.53941
Bon Accord,4625,QLD,Queensland,-25.58069,151.6641
Branch Creek,4625,QLD,Queensland,-25.3899,151.42969
Mingo,4625,QLD,Queensland,-25.35777,151.756
Mount Steadman,4625,QLD,Queensland,-25.4567,151.78819
Wetheron,4625,QLD,Queensland,-25.50416,151.71631
Ginoondan,4625,QLD,Queensland,-25.60533,151.76983
Dundarrah,4625,QLD,Queensland,-25.6598,151.93526
Ban Ban,4625,QLD,Queensland,-25.69839,151.80541
Ban Ban Springs,4625,QLD,Queensland,-25.67301,151.82329
Aranbanga,4625,QLD,Queensland,-25.81289,151.65313
Woodmillar,4625,QLD,Queensland,-25.67648,151.57736
Mount Debateable,4625,QLD,Queensland,-25.63206,151.55446
Deep Creek,4625,QLD,Queensland,-25.65834,151.47205
Humphery,4625,QLD,Queensland,-25.60145,151.45768
Pile Gully,4625,QLD,Queensland,-25.76058,151.48057
Harriet,4625,QLD,Queensland,-25.75718,151.58013
The Limits,4625,QLD,Queensland,-25.67912,151.66307
Ideraway,4625,QLD,Queensland,-25.56926,151.6132
Mount Lawless,4625,QLD,Queensland,-25.54486,151.64048
Binjour,4625,QLD,Queensland,-25.53392,151.46395
Reids Creek,4625,QLD,Queensland,-25.52452,151.53669
Mungungo,4630,QLD,Queensland,-24.75243,151.14632
Cania,4630,QLD,Queensland,-24.5647,150.96988
Bancroft,4630,QLD,Queensland,-24.7901,151.2798
Monal,4630,QLD,Queensland,-24.58611,151.13369
Moonford,4630,QLD,Queensland,-24.7497,151.02301
Bukali,4630,QLD,Queensland,-24.81818,151.16354
Cannindah,4630,QLD,Queensland,-24.8793,151.21494
Mulgildie,4630,QLD,Queensland,-24.97411,151.14255
Tellebang,4630,QLD,Queensland,-25.0488,151.25472
Glenleigh,4630,QLD,Queensland,-25.02405,151.06785
Selene,4630,QLD,Queensland,-25.00965,151.13227
Rawbelle,4630,QLD,Queensland,-24.98106,150.76085
Harrami,4630,QLD,Queensland,-24.78627,150.69201
Coominglah,4630,QLD,Queensland,-24.75055,150.84831
Ventnor,4630,QLD,Queensland,-24.90658,151.29757
Splinter Creek,4630,QLD,Queensland,-24.94825,151.24939
Kapaldo,4630,QLD,Queensland,-25.06554,151.14148
Three Moon,4630,QLD,Queensland,-24.91512,151.12547
O'Bil Bil,4626,QLD,Queensland,-25.52595,151.25124
Cattle Creek,4626,QLD,Queensland,-25.44947,151.30285
Hawkwood,4626,QLD,Queensland,-25.86747,150.85484
Beeron,4626,QLD,Queensland,-25.91356,151.2678
Coonambula,4626,QLD,Queensland,-25.54828,151.07542
Dykehead,4626,QLD,Queensland,-25.64756,151.05829
Gurgeena,4626,QLD,Queensland,-25.45748,151.39236
Philpott,4626,QLD,Queensland,-25.54749,151.39544
Mundowran,4626,QLD,Queensland,-25.52063,151.34368
Boynewood,4626,QLD,Queensland,-25.63414,151.26643
Riverleigh,4626,QLD,Queensland,-25.58601,151.22149
Glenrae,4626,QLD,Queensland,-25.64675,151.3666
Old Cooranga,4626,QLD,Queensland,-25.79054,151.41793
Derri Derra,4626,QLD,Queensland,-25.69989,151.25401
Monogorilby,4626,QLD,Queensland,-26.00328,151.00643
Yarrol,4630,QLD,Queensland,-24.99561,151.3822
Yenda,4625,QLD,Queensland,-25.41532,151.62781
Golden Fleece,4621,QLD,Queensland,-25.41779,152.17665
Woowoonga,4621,QLD,Queensland,-25.47252,152.09018
Gooroolba,4625,QLD,Queensland,-25.51765,151.79985
Byrnestown,4625,QLD,Queensland,-25.52408,151.76154
Ceratodus,4627,QLD,Queensland,-25.27498,151.08795
Murrigal,4854,QLD,Queensland,-18.05033,145.90318
Rungoo,4849,QLD,Queensland,-18.48425,146.16116
Dunk,4852,QLD,Queensland,-17.99746,146.15183
Damper Creek,4849,QLD,Queensland,-18.36788,146.10237
Cardstone,4854,QLD,Queensland,-17.84226,145.70258
Feluga,4854,QLD,Queensland,-17.87539,145.95718
East Feluga,4854,QLD,Queensland,-17.89477,145.99507
Midgenoo,4854,QLD,Queensland,-17.89605,145.96
Bulgun,4854,QLD,Queensland,-17.89334,145.93052
Merryburn,4854,QLD,Queensland,-17.91443,145.97647
Munro Plains,4854,QLD,Queensland,-17.96437,145.77362
Warrami,4854,QLD,Queensland,-18.03796,145.79359
Hull Heads,4854,QLD,Queensland,-17.9795,146.05752
Rockingham,4854,QLD,Queensland,-18.0467,145.98935
Lower Tully,4854,QLD,Queensland,-17.98167,146.01394
Murray Upper,4854,QLD,Queensland,-18.12104,145.80276
Jarra Creek,4854,QLD,Queensland,-17.93476,145.88191
Euramo,4854,QLD,Queensland,-18.0032,145.89737
Silky Oak,4854,QLD,Queensland,-17.97333,145.95071
Bilyana,4854,QLD,Queensland,-18.11544,145.95009
Kennedy,4816,QLD,Queensland,-18.19187,145.95005
Carruchan,4816,QLD,Queensland,-18.24529,145.90939
Ellerbeck,4816,QLD,Queensland,-18.24146,145.98291
Dingo Pocket,4854,QLD,Queensland,-17.92869,145.81576
Mourilyan Harbour,4858,QLD,Queensland,-17.59774,146.10019
Mourilyan,4858,QLD,Queensland,-17.57501,146.05042
Japoonvale,4856,QLD,Queensland,-17.72689,145.90974
Daradgee,4860,QLD,Queensland,-17.47901,145.99972
East Palmerston,4860,QLD,Queensland,-17.59513,145.84152
Maria Creeks,4855,QLD,Queensland,-17.82236,146.03523
Moresby,4871,QLD,Queensland,-17.63951,146.03285
Germantown,4871,QLD,Queensland,-17.64242,145.96744
South Johnstone,4859,QLD,Queensland,-17.59869,145.9948
Utchee Creek,4871,QLD,Queensland,-17.62963,145.92491
No 6 Branch,4859,QLD,Queensland,-17.59334,145.94999
Cowley Creek,4871,QLD,Queensland,-17.6942,146.03394
Goolboo,4856,QLD,Queensland,-17.72218,146.02957
No 4 Branch,4856,QLD,Queensland,-17.77203,145.97099
No 5 Branch,4856,QLD,Queensland,-17.72455,146.01057
Maadi,4855,QLD,Queensland,-17.83173,145.99247
Friday Pocket,4855,QLD,Queensland,-17.84587,146.00201
Daveson,4855,QLD,Queensland,-17.77939,146.03831
Jaffa,4855,QLD,Queensland,-17.78406,145.99429
Lower Cowley,4871,QLD,Queensland,-17.69504,146.07595
McCutcheon,4856,QLD,Queensland,-17.72223,146.05896
Midgeree Bar,4852,QLD,Queensland,-17.80654,146.07351
Warrubullen,4871,QLD,Queensland,-17.67921,146.01432
Sandy Pocket,4871,QLD,Queensland,-17.65993,146.03874
Etty Bay,4858,QLD,Queensland,-17.56382,146.08129
Martyville,4858,QLD,Queensland,-17.6135,146.03805
Comoon Loop,4858,QLD,Queensland,-17.56405,146.03519
Webb,4860,QLD,Queensland,-17.53093,146.05177
Coquette Point,4860,QLD,Queensland,-17.52971,146.0689
Stockton,4871,QLD,Queensland,-17.57888,146.02181
Mighell,4860,QLD,Queensland,-17.53927,146.0175
Currajah,4871,QLD,Queensland,-17.57709,145.98808
Vasa Views,4860,QLD,Queensland,-17.46881,145.96484
Jubilee Heights,4860,QLD,Queensland,-17.47458,146.03906
Cullinane,4860,QLD,Queensland,-17.51147,146.02268
Goondi,4860,QLD,Queensland,-17.5024,146.00199
Garradunga,4860,QLD,Queensland,-17.45792,146.00189
Sundown,4860,QLD,Queensland,-17.49669,146.02394
Bamboo Creek,4860,QLD,Queensland,-17.55143,145.99045
Belvedere,4860,QLD,Queensland,-17.52351,145.98737
Hudson,4860,QLD,Queensland,-17.52483,145.99885
O'Briens Hill,4860,QLD,Queensland,-17.51696,145.98618
Granadilla,4855,QLD,Queensland,-17.86441,146.02654
Nerada,4860,QLD,Queensland,-17.54768,145.87269
Fitzgerald Creek,4860,QLD,Queensland,-17.49353,145.97551
Coorumba,4860,QLD,Queensland,-17.5697,145.91023
Mena Creek,4871,QLD,Queensland,-17.67131,145.92314
Kurrimine Beach,4871,QLD,Queensland,-17.752,146.10436
Pin Gin Hill,4860,QLD,Queensland,-17.56267,145.95308
Cowley Beach,4871,QLD,Queensland,-17.65608,146.12001
Mundoo,4860,QLD,Queensland,-17.55846,146.01705
Stoters Hill,4860,QLD,Queensland,-17.53412,145.97268
Walter Lever Estate,4856,QLD,Queensland,-17.72256,145.9781
Garners Beach,4852,QLD,Queensland,-17.81374,146.09726
New Harbourline,4858,QLD,Queensland,-17.62279,146.06614
Shell Pocket,4855,QLD,Queensland,-17.8151,145.98395
Camp Creek,4871,QLD,Queensland,-17.61692,145.95723
Upper Daradgee,4860,QLD,Queensland,-17.52358,145.95992
Bombeeta,4871,QLD,Queensland,-17.69166,145.96276
Boogan,4871,QLD,Queensland,-17.60708,146.01334
Djarawong,4854,QLD,Queensland,-17.86194,145.97962
Cowley,4871,QLD,Queensland,-17.68186,146.0549
Birkalla,4854,QLD,Queensland,-17.92462,145.94965
Auburn,4413,QLD,Queensland,-25.98728,150.49739
Barakula,4413,QLD,Queensland,-26.33108,150.59785
Langlands,4410,QLD,Queensland,-26.69404,150.98935
Cameby,4413,QLD,Queensland,-26.63471,150.46888
Cadarga,4626,QLD,Queensland,-26.10078,151.03296
Fairyland,4413,QLD,Queensland,-26.52818,150.93375
Kogan,4406,QLD,Queensland,-27.08162,150.79345
Beelbee,4405,QLD,Queensland,-27.13321,150.8212
Montrose,4413,QLD,Queensland,-27.00402,150.61747
Rywung,4413,QLD,Queensland,-26.71795,150.48331
Goombi,4413,QLD,Queensland,-26.7171,150.40942
Burra Burri,4610,QLD,Queensland,-26.42429,151.04777
Kragra,4413,QLD,Queensland,-26.11747,150.7905
Sujeewong,4413,QLD,Queensland,-25.73238,150.54271
Pelican,4413,QLD,Queensland,-26.62046,150.851
Brigalow,4412,QLD,Queensland,-26.88182,150.81636
Boonarga,4413,QLD,Queensland,-26.80954,150.72017
Chances Plain,4413,QLD,Queensland,-26.73525,150.74587
Canaga,4413,QLD,Queensland,-26.64718,150.91303
Burncluith,4413,QLD,Queensland,-26.58043,150.72905
Hopeland,4413,QLD,Queensland,-26.88396,150.6655
Darr Creek,4610,QLD,Queensland,-26.52208,151.15729
Blackswamp,4413,QLD,Queensland,-26.57666,150.52652
Wieambilla,4413,QLD,Queensland,-26.96759,150.40966
Wychie,4412,QLD,Queensland,-26.78045,150.85798
Red Hill,4413,QLD,Queensland,-26.63852,150.6481
Drillham,4424,QLD,Queensland,-26.63078,149.92144
Hookswood,4415,QLD,Queensland,-26.53017,150.33121
Condamine,4416,QLD,Queensland,-26.97775,150.09233
Moraby,4416,QLD,Queensland,-26.89042,149.74111
Yulabilla,4416,QLD,Queensland,-27.0265,149.77829
Barramornie,4416,QLD,Queensland,-27.07253,150.09456
Dulacca,4425,QLD,Queensland,-26.69658,149.76625
Drillham South,4424,QLD,Queensland,-26.79164,149.99103
Columboola,4415,QLD,Queensland,-26.68985,150.32602
Nangram,4416,QLD,Queensland,-26.83661,150.31518
Dalwogon,4415,QLD,Queensland,-26.57483,150.09064
Glenaubyn,4424,QLD,Queensland,-26.48759,149.92635
Bogandilla,4425,QLD,Queensland,-26.48307,149.77023
Gurulmundi,4415,QLD,Queensland,-26.38487,150.13058
Myall Park,4415,QLD,Queensland,-26.5797,150.18744
Pelham,4415,QLD,Queensland,-26.27928,150.28945
Kowguran,4415,QLD,Queensland,-26.50676,150.12254
Weir River,4406,QLD,Queensland,-27.72239,150.63597
Moonie,4406,QLD,Queensland,-27.73012,150.34329
Meandarra,4422,QLD,Queensland,-27.30546,149.86447
The Gums,4406,QLD,Queensland,-27.31645,150.22257
Weranga,4405,QLD,Queensland,-27.26428,150.75451
Tara,4421,QLD,Queensland,-27.24908,150.44763
Hannaford,4406,QLD,Queensland,-27.42753,150.00334
Goranba,4421,QLD,Queensland,-27.28499,150.64039
Glenmorgan,4423,QLD,Queensland,-27.24389,149.62393
Inglestone,4422,QLD,Queensland,-27.61502,149.80237
Southwood,4406,QLD,Queensland,-27.82855,150.02649
Flinton,4422,QLD,Queensland,-27.85371,149.57741
Westmar,4422,QLD,Queensland,-27.88238,149.75736
Marmadua,4405,QLD,Queensland,-27.46579,150.68466
Coomrith,4422,QLD,Queensland,-27.57622,149.60857
Bungaban,4419,QLD,Queensland,-25.92321,150.18552
Clifford,4427,QLD,Queensland,-26.14024,149.3897
Bundi,4427,QLD,Queensland,-26.13468,149.57774
Woleebee,4419,QLD,Queensland,-26.28879,149.82915
Wandoan,4419,QLD,Queensland,-26.13839,149.89913
Roche Creek,4419,QLD,Queensland,-26.05963,150.14213
Grosmont,4419,QLD,Queensland,-25.96417,149.76829
Waikola,4428,QLD,Queensland,-26.13369,149.24879
Eurombah,4420,QLD,Queensland,-25.85232,149.46145
Nandi,4405,QLD,Queensland,-27.28676,151.16052
Mowbullan,4405,QLD,Queensland,-26.89807,151.61471
Warra,4411,QLD,Queensland,-26.92691,150.94446
Ducklo,4405,QLD,Queensland,-27.27073,151.0399
Springvale,4405,QLD,Queensland,-27.36231,151.19196
Blaxland,4405,QLD,Queensland,-27.21852,151.40028
Jimbour East,4406,QLD,Queensland,-26.92886,151.28914
Kumbarilla,4405,QLD,Queensland,-27.2659,150.89237
Moola,4405,QLD,Queensland,-27.03899,151.56447
Cooranga,4408,QLD,Queensland,-26.80017,151.32189
Kaimkillenbun,4406,QLD,Queensland,-27.0391,151.41799
Pirrinuan,4405,QLD,Queensland,-27.04742,151.23762
Macalister,4406,QLD,Queensland,-27.03509,151.06985
Jimbour West,4406,QLD,Queensland,-26.87497,151.09263
Guluguba,4418,QLD,Queensland,-26.27265,150.08258
Diamondy,4610,QLD,Queensland,-26.63271,151.28411
Greenswamp,4413,QLD,Queensland,-26.79993,150.46406
Baking Board,4413,QLD,Queensland,-26.69801,150.56461
Crossroads,4413,QLD,Queensland,-26.88264,150.482
Ranges Bridge,4405,QLD,Queensland,-27.14632,151.08512
Calico Creek,4570,QLD,Queensland,-26.30108,152.64803
Wilsons Pocket,4570,QLD,Queensland,-26.12018,152.80134
Neerdie,4570,QLD,Queensland,-25.9535,152.71623
Downsfield,4570,QLD,Queensland,-26.04816,152.72354
Kia Ora,4570,QLD,Queensland,-26.01347,152.76545
Goomboorian,4570,QLD,Queensland,-26.08236,152.79486
Wolvi,4570,QLD,Queensland,-26.14488,152.81899
Coondoo,4570,QLD,Queensland,-26.19097,152.89764
Neusa Vale,4570,QLD,Queensland,-26.19559,152.84435
Beenaam Valley,4570,QLD,Queensland,-26.19168,152.81515
Cedar Pocket,4570,QLD,Queensland,-26.21298,152.78036
Greens Creek,4570,QLD,Queensland,-26.16936,152.74751
Canina,4570,QLD,Queensland,-26.1411,152.74275
Ross Creek,4570,QLD,Queensland,-26.0973,152.74591
East Deep Creek,4570,QLD,Queensland,-26.19676,152.71701
Veteran,4570,QLD,Queensland,-26.13188,152.70634
North Deep Creek,4570,QLD,Queensland,-26.10367,152.69397
Banks Pocket,4570,QLD,Queensland,-26.152,152.67118
Corella,4570,QLD,Queensland,-26.10623,152.64416
Tamaree,4570,QLD,Queensland,-26.13514,152.65984
Chatsworth,4570,QLD,Queensland,-26.13865,152.60711
Bells Bridge,4570,QLD,Queensland,-26.12662,152.54231
Glastonbury,4570,QLD,Queensland,-26.19437,152.52759
Mothar Mountain,4570,QLD,Queensland,-26.26097,152.76118
Tuchekoi,4570,QLD,Queensland,-26.40561,152.75839
Woondum,4570,QLD,Queensland,-26.25074,152.72836
Tandur,4570,QLD,Queensland,-26.28082,152.75608
The Dawn,4570,QLD,Queensland,-26.24718,152.68456
Jones Hill,4570,QLD,Queensland,-26.2371,152.66162
Langshaw,4570,QLD,Queensland,-26.29984,152.58752
Marys Creek,4570,QLD,Queensland,-26.24627,152.58419
Scrubby Creek,4570,QLD,Queensland,-26.22235,152.57397
Fishermans Pocket,4570,QLD,Queensland,-26.16709,152.5943
Widgee Crossing North,4570,QLD,Queensland,-26.18311,152.6219
Two Mile,4570,QLD,Queensland,-26.17024,152.63436
McIntosh Creek,4570,QLD,Queensland,-26.26052,152.64091
Long Flat,4570,QLD,Queensland,-26.26673,152.66032
Upper Glastonbury,4570,QLD,Queensland,-26.29805,152.48674
Amamoor Creek,4570,QLD,Queensland,-26.37614,152.52848
Lake Borumba,4570,QLD,Queensland,-26.52343,152.52082
Imbil,4570,QLD,Queensland,-26.50321,152.64083
Brooloo,4570,QLD,Queensland,-26.51418,152.70776
Bollier,4570,QLD,Queensland,-26.45748,152.73386
Melawondi,4570,QLD,Queensland,-26.41735,152.66125
Kandanga Creek,4570,QLD,Queensland,-26.4008,152.62722
Kandanga,4570,QLD,Queensland,-26.39197,152.69634
Amamoor,4570,QLD,Queensland,-26.34571,152.67442
Lagoon Pocket,4570,QLD,Queensland,-26.27669,152.6839
Gilldora,4570,QLD,Queensland,-26.29989,152.67936
Kybong,4570,QLD,Queensland,-26.28685,152.71284
Traveston,4570,QLD,Queensland,-26.32333,152.76035
Coles Creek,4570,QLD,Queensland,-26.35781,152.74126
Upper Kandanga,4570,QLD,Queensland,-26.43519,152.49295
Bella Creek,4570,QLD,Queensland,-26.47848,152.55158
Mooloo,4570,QLD,Queensland,-26.29702,152.6152
Woolooga,4570,QLD,Queensland,-26.01679,152.35444
Sexton,4570,QLD,Queensland,-26.0397,152.48175
Lower Wonga,4570,QLD,Queensland,-26.11021,152.44817
Widgee,4570,QLD,Queensland,-26.24043,152.40427
Anderleigh,4570,QLD,Queensland,-26.01826,152.67968
Scotchy Pocket,4570,QLD,Queensland,-26.00325,152.53068
Gunalda,4570,QLD,Queensland,-25.99905,152.59671
Theebine,4570,QLD,Queensland,-25.94051,152.53495
Glen Echo,4570,QLD,Queensland,-25.92041,152.3976
Wallu,4570,QLD,Queensland,-25.95114,152.91895
Miva,4570,QLD,Queensland,-25.94902,152.4698
Dagun,4570,QLD,Queensland,-26.31869,152.6702
Kanigan,4570,QLD,Queensland,-25.93914,152.58726
Paterson,4570,QLD,Queensland,-25.88871,152.52133
Munna Creek,4570,QLD,Queensland,-25.8819,152.45196
Calgoa,4570,QLD,Queensland,-25.86536,152.23261
Wattle Grove,4610,QLD,Queensland,-26.56608,151.66983
Benair,4610,QLD,Queensland,-26.63552,151.69555
Booie,4610,QLD,Queensland,-26.54615,151.93627
Haly Creek,4610,QLD,Queensland,-26.68319,151.72781
Corndale,4610,QLD,Queensland,-26.44541,151.88472
Crawford,4610,QLD,Queensland,-26.49385,151.80672
Memerambi,4610,QLD,Queensland,-26.45863,151.81261
Wooroolin,4608,QLD,Queensland,-26.41402,151.7678
Taabinga,4610,QLD,Queensland,-26.59392,151.82305
Goodger,4610,QLD,Queensland,-26.66443,151.83265
Dangore,4610,QLD,Queensland,-26.47603,151.58743
Durong,4610,QLD,Queensland,-26.39295,151.27726
Gordonbrook,4610,QLD,Queensland,-26.46728,151.68816
Inverlaw,4610,QLD,Queensland,-26.58667,151.7606
Kumbia,4610,QLD,Queensland,-26.69076,151.64893
Boyneside,4610,QLD,Queensland,-26.71376,151.5016
Coolabunia,4610,QLD,Queensland,-26.59709,151.88875
Mannuem,4610,QLD,Queensland,-26.62758,151.58558
Redgate,4605,QLD,Queensland,-26.28112,152.03152
Moffatdale,4605,QLD,Queensland,-26.30745,152.02197
Glenrock,4605,QLD,Queensland,-26.09034,151.77306
Kitoba,4605,QLD,Queensland,-26.06128,151.85797
Cobbs Hill,4605,QLD,Queensland,-26.05578,151.90996
Sunny Nook,4605,QLD,Queensland,-26.11352,151.88817
Wooroonden,4605,QLD,Queensland,-26.11301,151.75442
Cloyna,4605,QLD,Queensland,-26.11358,151.82269
Moondooner,4605,QLD,Queensland,-26.23994,152.01883
Silverleaf,4605,QLD,Queensland,-26.18272,151.80247
Barlil,4605,QLD,Queensland,-26.20247,151.88905
Merlwood,4605,QLD,Queensland,-26.1544,151.8788
Oakdale,4605,QLD,Queensland,-26.19838,151.91249
Warnung,4605,QLD,Queensland,-26.15439,151.83337
Byee,4605,QLD,Queensland,-26.18522,151.84962
Tarong,4615,QLD,Queensland,-26.77382,151.87071
Wattle Camp,4615,QLD,Queensland,-26.46464,151.96244
Runnymede,4615,QLD,Queensland,-26.55739,152.08038
Glan Devon,4615,QLD,Queensland,-26.61746,152.01726
Kunioon,4615,QLD,Queensland,-26.66825,151.8985
Barker Creek Flat,4615,QLD,Queensland,-26.64816,151.94648
Brooklands,4615,QLD,Queensland,-26.73795,151.84788
Ellesmere,4610,QLD,Queensland,-26.74478,151.73204
Wengenville,4615,QLD,Queensland,-26.83014,151.67361
Bunya Mountains,4405,QLD,Queensland,-26.87592,151.56821
Maidenwell,4615,QLD,Queensland,-26.83774,151.78335
South Nanango,4615,QLD,Queensland,-26.74899,151.96278
Teelah,4306,QLD,Queensland,-26.76761,152.09738
Blackbutt South,4306,QLD,Queensland,-26.90759,152.09603
Blackbutt North,4306,QLD,Queensland,-26.86979,152.11273
Benarkin North,4306,QLD,Queensland,-26.85551,152.15111
Taromeo,4306,QLD,Queensland,-26.8039,152.12553
Nukku,4306,QLD,Queensland,-26.86916,152.06824
East Nanango,4615,QLD,Queensland,-26.69198,152.07378
Sandy Ridges,4615,QLD,Queensland,-26.51516,152.03072
Wyalla,4615,QLD,Queensland,-26.46489,152.07731
Bullcamp,4615,QLD,Queensland,-26.6012,152.08977
South East Nanango,4615,QLD,Queensland,-26.73521,152.05279
Pimpimbudgee,4615,QLD,Queensland,-26.90459,151.76753
Charlestown,4608,QLD,Queensland,-26.36819,151.93139
Wondai,4606,QLD,Queensland,-26.29494,151.86379
Mount Mceuen,4606,QLD,Queensland,-26.22827,151.72116
Tingoora,4608,QLD,Queensland,-26.35731,151.81472
Ironpot,4610,QLD,Queensland,-26.60661,151.43523
Wilkesdale,4608,QLD,Queensland,-26.35251,151.65234
Coverty,4613,QLD,Queensland,-26.27485,151.47843
Hivesville,4612,QLD,Queensland,-26.17328,151.68818
Wigton,4612,QLD,Queensland,-25.96585,151.57577
Kinleymore,4613,QLD,Queensland,-26.17732,151.65444
Speedwell,4613,QLD,Queensland,-26.06789,151.51615
Boondooma,4613,QLD,Queensland,-26.16321,151.24319
Ficks Crossing,4606,QLD,Queensland,-26.25982,151.89197
Wheatlands,4606,QLD,Queensland,-26.22602,151.8539
Benarkin,4306,QLD,Queensland,-26.88097,152.1359
Greenview,4606,QLD,Queensland,-26.31186,151.79764
Brigooda,4613,QLD,Queensland,-26.22878,151.37028
Ballogie,4610,QLD,Queensland,-26.34277,151.51879
Marshlands,4611,QLD,Queensland,-26.15093,151.7521
Keysland,4612,QLD,Queensland,-26.21975,151.73666
Fairdale,4606,QLD,Queensland,-26.26983,151.76765
Leafdale,4606,QLD,Queensland,-26.23678,151.77177
Stalworth,4613,QLD,Queensland,-26.10959,151.58927
Kawl Kawl,4612,QLD,Queensland,-26.18589,151.72413
Mondure,4611,QLD,Queensland,-26.18991,151.77257
Stonelands,4612,QLD,Queensland,-26.04151,151.70719
Abbeywood,4613,QLD,Queensland,-26.10881,151.64346
Okeden,4613,QLD,Queensland,-26.16481,151.50625
Cushnie,4608,QLD,Queensland,-26.35056,151.74379
Mp Creek,4606,QLD,Queensland,-26.2843,151.72586
Chahpingah,4610,QLD,Queensland,-26.47032,151.38072
Chelmsford,4606,QLD,Queensland,-26.26075,151.82172
Alice Creek,4610,QLD,Queensland,-26.76314,151.62235
Neumgna,4614,QLD,Queensland,-26.86517,151.85922
Tablelands,4605,QLD,Queensland,-26.16124,151.93791
Hodgleigh,4610,QLD,Queensland,-26.60573,151.92532
Storm King,4380,QLD,Queensland,-28.72597,151.97956
Mount Tully,4380,QLD,Queensland,-28.73535,151.94558
Lyra,4382,QLD,Queensland,-28.83137,151.86454
Ballandean,4382,QLD,Queensland,-28.86428,151.81602
Glenlyon,4380,QLD,Queensland,-28.91917,151.45202
Pikedale,4380,QLD,Queensland,-28.63885,151.65041
Pikes Creek,4380,QLD,Queensland,-28.72314,151.54183
Nundubbermere,4380,QLD,Queensland,-28.73117,151.76407
Greenlands,4380,QLD,Queensland,-28.65321,151.78644
Applethorpe,4378,QLD,Queensland,-28.61616,151.93623
Thulimbah,4376,QLD,Queensland,-28.55462,151.93429
Mingoola,4380,QLD,Queensland,-28.94276,151.53252
Springdale,4380,QLD,Queensland,-28.8007,151.61229
Fletcher,4381,QLD,Queensland,-28.76974,151.86946
Pozieres,4352,QLD,Queensland,-28.52797,151.86375
